hero_kill_map	hero_kill_xy	hero_kill_range	hero_kill_count	hero_kill_monster_name	mapped_zircon_monster_index	mapped_zircon_monster_name	old_respawn	new_respawn	confidence	walkable	hero_kill_walkable	overlap	apply_status	mapping_method	match_status	range_note
					51	Centipede	"{""index"": 5955, ""map"": ""D1312"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2090, ""region_name"": ""D1312 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					66	Spider Bat	"{""index"": 5956, ""map"": ""D1313"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2091, ""region_name"": ""D1313 / Spider Bat Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5957, ""map"": ""D1313"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2092, ""region_name"": ""D1313 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5958, ""map"": ""D1313"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2093, ""region_name"": ""D1313 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5959, ""map"": ""D1313"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2094, ""region_name"": ""D1313 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5960, ""map"": ""D1313"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2095, ""region_name"": ""D1313 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					66	Spider Bat	"{""index"": 5961, ""map"": ""D1314"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2096, ""region_name"": ""D1314 / Spider Bat Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5962, ""map"": ""D1314"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2097, ""region_name"": ""D1314 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5963, ""map"": ""D1314"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2098, ""region_name"": ""D1314 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5964, ""map"": ""D1314"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2099, ""region_name"": ""D1314 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5965, ""map"": ""D1314"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2100, ""region_name"": ""D1314 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					66	Spider Bat	"{""index"": 5966, ""map"": ""D1315"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2101, ""region_name"": ""D1315 / Spider Bat Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5967, ""map"": ""D1315"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2102, ""region_name"": ""D1315 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5968, ""map"": ""D1315"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2103, ""region_name"": ""D1315 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5969, ""map"": ""D1315"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2104, ""region_name"": ""D1315 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5970, ""map"": ""D1315"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2105, ""region_name"": ""D1315 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					66	Spider Bat	"{""index"": 5971, ""map"": ""D1321"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2106, ""region_name"": ""D1321 / Spider Bat Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5972, ""map"": ""D1321"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2107, ""region_name"": ""D1321 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5973, ""map"": ""D1321"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2108, ""region_name"": ""D1321 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5974, ""map"": ""D1321"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2109, ""region_name"": ""D1321 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5975, ""map"": ""D1321"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2110, ""region_name"": ""D1321 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					66	Spider Bat	"{""index"": 5976, ""map"": ""D1322"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2111, ""region_name"": ""D1322 / Spider Bat Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5977, ""map"": ""D1322"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2112, ""region_name"": ""D1322 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5978, ""map"": ""D1322"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2113, ""region_name"": ""D1322 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5979, ""map"": ""D1322"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2114, ""region_name"": ""D1322 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5980, ""map"": ""D1322"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2115, ""region_name"": ""D1322 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					66	Spider Bat	"{""index"": 5981, ""map"": ""D1323"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2116, ""region_name"": ""D1323 / Spider Bat Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5982, ""map"": ""D1323"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2117, ""region_name"": ""D1323 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5983, ""map"": ""D1323"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2118, ""region_name"": ""D1323 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5984, ""map"": ""D1323"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2119, ""region_name"": ""D1323 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5985, ""map"": ""D1323"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2120, ""region_name"": ""D1323 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					66	Spider Bat	"{""index"": 5986, ""map"": ""D1324"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2121, ""region_name"": ""D1324 / Spider Bat Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5987, ""map"": ""D1324"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2122, ""region_name"": ""D1324 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5988, ""map"": ""D1324"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2123, ""region_name"": ""D1324 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5989, ""map"": ""D1324"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2124, ""region_name"": ""D1324 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5990, ""map"": ""D1324"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2125, ""region_name"": ""D1324 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					66	Spider Bat	"{""index"": 5991, ""map"": ""D1325"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2126, ""region_name"": ""D1325 / Spider Bat Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5992, ""map"": ""D1325"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2127, ""region_name"": ""D1325 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					45	Visceral Worm	"{""index"": 5993, ""map"": ""D1325"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2128, ""region_name"": ""D1325 / Visceral Worm Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5994, ""map"": ""D1325"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2129, ""region_name"": ""D1325 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					51	Centipede	"{""index"": 5995, ""map"": ""D1325"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2130, ""region_name"": ""D1325 / Centipede Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					66	Spider Bat	"{""index"": 5996, ""map"": ""D1302"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2131, ""region_name"": ""D1302 / Spider Bat Spawn"", ""region_size"": 1, ""count"": 190, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					66	Spider Bat	"{""index"": 5997, ""map"": ""D1311"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2132, ""region_name"": ""D1311 / Spider Bat Spawn"", ""region_size"": 1, ""count"": 190, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
